record_id,store_name,store_type,address,city,state,zip,zip4,county,lat,lon
1527687,B & B Market,Convenience Store,4135 Santa Ana St,Huntington Park,CA,90255,6849,LOS ANGELES,33.961922,-118.19546
1261938,Bab's Dairy Market,Convenience Store,7801 State St,Huntington Park,CA,90255,6407,LOS ANGELES,33.966686,-118.21064
1474533,Centenario Meat Market,Convenience Store,7625 California Ave,Huntington Park,CA,90255,6201,LOS ANGELES,33.96793,-118.20409
1350025,Daniel Market,Convenience Store,7119 Seville Ave,Huntington Park,CA,90255,4997,LOS ANGELES,33.9748,-118.22249
1529533,El Pedregal Market,Convenience Store,2550 Saturn Ave,Huntington Park,CA,90255,4077,LOS ANGELES,33.976852,-118.22648
1248033,Ezperanza Market,Convenience Store,2872 Saturn Ave,Huntington Park,CA,90255,5064,LOS ANGELES,33.976864,-118.21822
1394221,J & R Market,Convenience Store,8300 Santa Fe Ave,Huntington Park,CA,90255,6712,LOS ANGELES,33.962887,-118.23001
1508023,Janeths Market,Convenience Store,3073 Randolph St,Huntington Park,CA,90255,3132,LOS ANGELES,33.984646,-118.21341
831237,La Chiquita Mini Market,Convenience Store,3307 E Florence Ave,Huntington Park,CA,90255,5850,LOS ANGELES,33.972469,-118.20796
1119210,Lees Market A  Company Inc,Convenience Store,6078 Gifford Ave,Huntington Park,CA,90255,3424,LOS ANGELES,33.984375,-118.19278
1610416,Leo Mini Market,Convenience Store,7631 Pacific Blvd,Huntington Park,CA,90255,6043,LOS ANGELES,33.969872,-118.22544
1595109,Mercado Central,Convenience Store,6025 Maywood Ave,Huntington Park,CA,90255,3249,LOS ANGELES,33.986359,-118.20341
1498590,Mr Mini Market,Convenience Store,7521 State St,Huntington Park,CA,90255,6132,LOS ANGELES,33.969437,-118.2103
952273,Olive Market,Convenience Store,7801 Pacific Blvd,Huntington Park,CA,90255,6351,LOS ANGELES,33.968102,-118.22527
1038518,Pacific Market,Convenience Store,7630 Pacific Blvd,Huntington Park,CA,90255,6044,LOS ANGELES,33.969742,-118.2252
1550973,Parra's Food Outlet #3,Convenience Store,8011 Seville Ave,Huntington Park,CA,90255,6805,LOS ANGELES,33.965302,-118.22271
1601988,A&k Mini Market & Tobacco,Convenience Store,549 W Manchester Blvd,Inglewood,CA,90301,1627,LOS ANGELES,33.961735,-118.365
1317701,Bani Market,Convenience Store,591 S la Brea Ave,Inglewood,CA,90301,2723,LOS ANGELES,33.95713,-118.35231
1563946,Cherry Market ,Convenience Store,120 S Eucalyptus Ave,Inglewood,CA,90301,4668,LOS ANGELES,33.962029,-118.35923
747855,DISCOUNT MARKET,Convenience Store,4233 W Century Blvd,Inglewood,CA,90304,1603,LOS ANGELES,33.945477,-118.34974
789746,EL TORITO MINI MARKET,Convenience Store,3547 W Imperial Hwy,Inglewood,CA,90303,2221,LOS ANGELES,33.931026,-118.33402
1387976,Family Market,Convenience Store,10901 Crenshaw Blvd,Inglewood,CA,90303,5479,LOS ANGELES,33.936596,-118.32694
1562473,Jacks Market,Convenience Store,9737 S Inglewood Ave,Inglewood,CA,90301,3654,LOS ANGELES,33.947445,-118.36155
1217897,La Pasadita Meat Market 2,Convenience Store,601 W Arbor Vitae St,Inglewood,CA,90301,3105,LOS ANGELES,33.952728,-118.36621
1385450,Los Tapatios Market 2,Convenience Store,11049 Hawthorne Blvd,Inglewood,CA,90304,2315,LOS ANGELES,33.934853,-118.35274
1549968,Market Stop Inc no,Convenience Store,3535 W Imperial Hwy,Inglewood,CA,90303,6205,LOS ANGELES,33.931377,-118.33409
819653,OK Market,Convenience Store,1141 Myrtle Ave,Inglewood,CA,90301,4299,LOS ANGELES,33.94743,-118.34938
1348215,Oasis Market,Convenience Store,544 W Arbor Vitae St,Inglewood,CA,90301,3159,LOS ANGELES,33.952667,-118.36541
751616,Prena Lucky 777 Market,Convenience Store,1235 Centinela Ave,Inglewood,CA,90302,1137,LOS ANGELES,33.976494,-118.36095
260342,RICHARD'S MARKET,Convenience Store,3757 W 107th St,Inglewood,CA,90303,1933,LOS ANGELES,33.938808,-118.33942
1382448,Samy Mini Mart NA,Convenience Store,400 W Manchester Blvd,Inglewood,CA,90301,1110,LOS ANGELES,33.961575,-118.36237
1612408,Sofi Smoke And Market,Convenience Store,4213 W Century Blvd,Inglewood,CA,90304,1617,LOS ANGELES,33.945801,-118.34879
1559024,Bg Fast Market N/A,Convenience Store,4422 UNION PACIFIC,LOS ANGELES,CA,90023,4110,LOS ANGELES,34.016441,-118.17608
678337,J & S MINI MARKET,Convenience Store,922 N ALVARADO,LOS ANGELES,CA,90026,    ,LOS ANGELES,34.075954,-118.26443
1355714,Market 24,Convenience Store,14155 Imperial Hwy,La Mirada,CA,90638,1858,LOS ANGELES,33.917164,-118.02968
1562652,A Market NO,Convenience Store,14286 Amar Rd,La Puente,CA,91746,2162,LOS ANGELES,34.048893,-117.96807
825953,Angels Market,Convenience Store,142 N 1st St,La Puente,CA,91744,4710,LOS ANGELES,34.020756,-117.9526
1294206,City Market 6,Convenience Store,15790 Maplegrove St,La Puente,CA,91744,1269,LOS ANGELES,34.045048,-117.94016
1398134,MONAMI ALTA DENA DELI MARKET,Convenience Store,605 S Azusa Way,La Puente,CA,91744,5115,LOS ANGELES,34.011189,-117.92472
1515196,DJ Food Inc Cherry Gas DBA,Convenience Store,2011 Del Amo Blvd,Lakewood,CA,90712,2857,LOS ANGELES,33.847252,-118.1671
1304967,Pioneer Market 1,Convenience Store,20922 Pioneer Blvd,Lakewood,CA,90715,1355,LOS ANGELES,33.839001,-118.08183
1225517,A.T Market,Convenience Store,631 W Avenue J,Lancaster,CA,93534,3528,LOS ANGELES,34.689491,-118.13909
1365375,Aga  Market And Tobacco,Convenience Store,44638 10th St W,Lancaster,CA,93534,3014,LOS ANGELES,34.695118,-118.14802
394083,BOB'S TOO MARKET,Convenience Store,551 W Avenue I,Lancaster,CA,93534,1646,LOS ANGELES,34.703949,-118.13957
516921,CITY MARKET #II,Convenience Store,43636 10th St W,Lancaster,CA,93534,4824,LOS ANGELES,34.675884,-118.14781
1486933,Fast Top Mini Market,Convenience Store,118 west Ave I,Lancaster,CA,93534,    ,LOS ANGELES,34.703621,-118.13116
1041821,Harvest Market,Convenience Store,45232 10th St W,Lancaster,CA,93534,1703,LOS ANGELES,34.704475,-118.14808
1294825,K-2 Market,Convenience Store,44116 10th St W,Lancaster,CA,93534,4237,LOS ANGELES,34.684135,-118.14793
1454924,Ktwenty Mini Mart,Convenience Store,1850 W Avenue K,Lancaster,CA,93534,5933,LOS ANGELES,34.674622,-118.16524
1601298,Louie's Market,Convenience Store,202 W Avenue J,Lancaster,CA,93534,3684,LOS ANGELES,34.689007,-118.13171
1362453,Lucky's Smoke Shop & Mini Mart,Convenience Store,1037 E Avenue J,Lancaster,CA,93535,3839,LOS ANGELES,34.689537,-118.11182
1373740,On The Blvd Market,Convenience Store,641 W Lancaster Blvd,Lancaster,CA,93534,3176,LOS ANGELES,34.698082,-118.14091
1392727,On The Go Market N/A,Convenience Store,856 E Avenue K,Lancaster,CA,93535,4732,LOS ANGELES,34.674931,-118.11349
1598865,Wee Vill Market Inc 0,Convenience Store,18348 W Avenue D,Lancaster,CA,93536,9270,LOS ANGELES,34.772938,-118.45725
1253620,Yucca Market,Convenience Store,44911 Yucca Ave,Lancaster,CA,93534,2523,LOS ANGELES,34.698841,-118.13514
1566748,Santos Market,Convenience Store,4524 Marine Ave,Lawndale,CA,90260,1445,LOS ANGELES,33.894337,-118.35569
655285,LA MEXCLA MARKET,Convenience Store,11046 S Inglewood Ave,Lennox,CA,90304,2114,LOS ANGELES,33.934849,-118.36127
1306271,Ranchers Market,Convenience Store,9001 Elizabeth Lake Rd,Leona Valley,CA,93551,7114,LOS ANGELES,34.618206,-118.28904
1132861,Little Rock Liqour & Jr Market,Convenience Store,8062 Pearblossom Hwy,Littlerock,CA,93543,3040,LOS ANGELES,34.521065,-117.98599
699619,Sun Village Market,Convenience Store,38350 90th St E,Littlerock,CA,93543,4011,LOS ANGELES,34.579281,-117.96946
1250775,Lomita Mini Market,Convenience Store,2146 1/2 Lomita Blvd,Lomita,CA,90717,1600,LOS ANGELES,33.801876,-118.31879
1232070,Sunny Food Market,Convenience Store,1886 Lomita Blvd,Lomita,CA,90717,6271,LOS ANGELES,33.798656,-118.31153
1531519,4 Less Minimarket Llc,Convenience Store,3356 Santa Fe Ave,Long Beach,CA,90810,2421,LOS ANGELES,33.818253,-118.21519
375769,52 MINI MART,Convenience Store,359 E 52nd St,Long Beach,CA,90805,6401,LOS ANGELES,33.85051,-118.18862
1528536,562 Daisy Market,Convenience Store,501 Daisy Ave,Long Beach,CA,90802,1117,LOS ANGELES,33.773094,-118.19955
1441535,98 Cents Plus D & R Market,Convenience Store,6800 Long Beach Blvd,Long Beach,CA,90805,1134,LOS ANGELES,33.87793,-118.20351
1287944,A & B Market,Convenience Store,1612 Pine Ave,Long Beach,CA,90813,1822,LOS ANGELES,33.787415,-118.19234
1405546,A&s Tobacco & Market,Convenience Store,6684 Long Beach Blvd,Long Beach,CA,90805,2056,LOS ANGELES,33.875629,-118.20264
1541007,Adam Market,Convenience Store,201 E Artesia Blvd,Long Beach,CA,90805,1213,LOS ANGELES,33.874557,-118.20035
1577963,Ags Market & Tobacco,Convenience Store,2610 E Anaheim St,Long Beach,CA,90804,3630,LOS ANGELES,33.782246,-118.16079
1603309,Amigo Market,Convenience Store,2400 W Wardlow Rd,Long Beach,CA,90810,2051,LOS ANGELES,33.824039,-118.22352
545971,C &C Fine Foods Market,Convenience Store,6401 Downey Ave,Long Beach,CA,90805,2820,LOS ANGELES,33.871277,-118.15132
622463,CORKY'S MARKET,Convenience Store,2401 E 15th St,Long Beach,CA,90804,1429,LOS ANGELES,33.786285,-118.16327
1546999,CR Market and Party Rental,Convenience Store,1639 Alamitos Ave,Long Beach,CA,90813,2215,LOS ANGELES,33.787842,-118.17658
975335,Cinco Coras Market,Convenience Store,225 W Anaheim Street,Long Beach,CA,90813,    ,LOS ANGELES,33.782623,-118.19485
1318785,Convenient Market,Convenience Store,3808 E 10th St,Long Beach,CA,90804,5401,LOS ANGELES,33.778835,-118.14781
1601407,Deplanets Market & Tobacco,Convenience Store,745 E Pacific Coast Hwy,Long Beach,CA,90806,5621,LOS ANGELES,33.79002,-118.18307
1115259,Discount Mart,Convenience Store,1800 E 4th St,Long Beach,CA,90802,3801,LOS ANGELES,33.771683,-118.16959
1034323,Eddie's Market 2,Convenience Store,2444 E 4th St,Long Beach,CA,90814,1156,LOS ANGELES,33.771667,-118.1619
1222055,Ejn Market,Convenience Store,2221 Palo Verde,Long Beach,CA,90815,2361,LOS ANGELES,33.79583,-118.10799
1232264,El Chilitos Market 1,Convenience Store,309 E Market St,Long Beach,CA,90805,5911,LOS ANGELES,33.854347,-118.18959
1542490,Ftoma Mini Market ,Convenience Store,1214 E Anaheim St,Long Beach,CA,90813,3710,LOS ANGELES,33.782421,-118.17579
919127,J & G Market 2,Convenience Store,6190 Orange Ave,Long Beach,CA,90805,3043,LOS ANGELES,33.867134,-118.17731
837979,Joes Handy Market,Convenience Store,301 E Artesia Blvd,Long Beach,CA,90805,1309,LOS ANGELES,33.87442,-118.19689
1611230,Jungle Market,Convenience Store,5324 Atlantic Ave,Long Beach,CA,90805,6020,LOS ANGELES,33.852943,-118.18464
1589374,LB Amigos Market,Convenience Store,404 W Anaheim St,Long Beach,CA,90813,2939,LOS ANGELES,33.782429,-118.19614
1153632,LB City Market,Convenience Store,1198 E 10th St,Long Beach,CA,90813,4845,LOS ANGELES,33.778984,-118.17669
1098137,La Familia Ranch Market,Convenience Store,2201 Pacific Ave,Long Beach,CA,90806,4311,LOS ANGELES,33.797321,-118.1938
306882,La Guadalupe Market,Convenience Store,1425 Magnolia Ave,Long Beach,CA,90813,1540,LOS ANGELES,33.784504,-118.19816
1406711,La Mexicana Market,Convenience Store,2090 Santa Fe Ave,Long Beach,CA,90810,4044,LOS ANGELES,33.795116,-118.21518
1555813,Loda Tobacco Market,Convenience Store,818 E 10th St,Long Beach,CA,90813,9971,LOS ANGELES,33.778805,-118.18196
1407059,Loma Mini Market,Convenience Store,1600 Loma Ave,Long Beach,CA,90804,2747,LOS ANGELES,33.786819,-118.14991
604064,Mayra's Drive-Thru Mini Market,Convenience Store,1990 Martin Luther King Jr Ave,Long Beach,CA,90806,5647,LOS ANGELES,33.793003,-118.18064
1336398,Mesi Muya Lb Market,Convenience Store,1883 E 10th St,Long Beach,CA,90813,5165,LOS ANGELES,33.779125,-118.16887
1563234,Ocean Market & Tobacco,Convenience Store,104 E 10th St,Long Beach,CA,90813,4302,LOS ANGELES,33.778793,-118.19201
1589124,On The Run Mart 1,Convenience Store,1066 E Anaheim St,Long Beach,CA,90813,3664,LOS ANGELES,33.782295,-118.1791
1494059,Orange Market & 99 Cent Store,Convenience Store,5226 Orange Ave,Long Beach,CA,90805,6016,LOS ANGELES,33.850449,-118.17671
270973,PACIFIC MARKET,Convenience Store,1449 W Pacific Coast Hwy,Long Beach,CA,90810,4225,LOS ANGELES,33.789886,-118.21169
1555460,Pch Market,Convenience Store,1821 Martin Luther King Jr Ave,Long Beach,CA,90806,5607,LOS ANGELES,33.790508,-118.18086
833935,Petes Market,Convenience Store,1098 E 7th St,Long Beach,CA,90813,4802,LOS ANGELES,33.775276,-118.17805
1607362,Prince Market & Deli,Convenience Store,6401 Cherry Ave,Long Beach,CA,90805,2639,LOS ANGELES,33.871151,-118.16896
1108429,Quan Market,Convenience Store,1990 Magnolia Ave,Long Beach,CA,90806,5304,LOS ANGELES,33.793293,-118.19805
459983,R&G Grocery,Convenience Store,1650 Obispo Ave,Long Beach,CA,90804,1732,LOS ANGELES,33.787838,-118.15458
802666,Ray & Roy's Market,Convenience Store,2093 Pacific Ave,Long Beach,CA,90806,4609,LOS ANGELES,33.795139,-118.19407
1198591,Santa Fe 1 Stop Market,Convenience Store,2456 Santa Fe Ave,Long Beach,CA,90810,3241,LOS ANGELES,33.80188,-118.21535
1399571,Sb Market And Tobacco,Convenience Store,901 E Artesia Blvd,Long Beach,CA,90805,1504,LOS ANGELES,33.875,-118.18141
1204092,Seven Star Market,Convenience Store,732 E 7th St,Long Beach,CA,90813,4693,LOS ANGELES,33.775314,-118.18267
1345947,Sk Market Llc,Convenience Store,1999 Atlantic Ave,Long Beach,CA,90806,5546,LOS ANGELES,33.793354,-118.18528
1589864,24-7 Market,Convenience Store,600 E 7th St,Los Angeles,CA,90021,1436,LOS ANGELES,34.040359,-118.24675
1605723,30th Street Market,Convenience Store,2924 Maple Ave,Los Angeles,CA,90011,1942,LOS ANGELES,34.020348,-118.26711
935772,48th Street Market,Convenience Store,2371 W 48th St,Los Angeles,CA,90043,1405,LOS ANGELES,34.000088,-118.31892
1583970,4th St. Market,Convenience Store,301 E 4th St,Los Angeles,CA,90013,1548,LOS ANGELES,34.046593,-118.2444
1208392,54th St Market,Convenience Store,2731 W 54th St,Los Angeles,CA,90043,2643,LOS ANGELES,33.993324,-118.32343
1272717,55th Street Market,Convenience Store,5428 Hooper Ave,Los Angeles,CA,90011,4811,LOS ANGELES,33.993336,-118.25209
1543875,700 Food Mart,Convenience Store,700 S Vermont Ave,Los Angeles,CA,90005,1517,LOS ANGELES,34.059437,-118.29139
1610472,77 Mini Market Inc 1,Convenience Store,12131 Washington Pl,Los Angeles,CA,90066,5272,LOS ANGELES,34.00103,-118.42781
1558871,7th St Market,Convenience Store,801 E 7th St,Los Angeles,CA,90021,1448,LOS ANGELES,34.039616,-118.24447
1557122,82 Market,Convenience Store,5204 Melrose Ave,Los Angeles,CA,90038,3145,LOS ANGELES,34.083344,-118.31384
1026504,9-1-1 Food Mart,Convenience Store,11909 W Pico Blvd,Los Angeles,CA,90064,1312,LOS ANGELES,34.030167,-118.44868
887062,98ST Ok Market,Convenience Store,9727 S Figueroa St,Los Angeles,CA,90003,3930,LOS ANGELES,33.94754,-118.28298
1102546,98th Discount Market,Convenience Store,9814 S Figueroa St,Los Angeles,CA,90003,3933,LOS ANGELES,33.946781,-118.28263
523165,A & E RAMIREZ MARKET,Convenience Store,2971 E 8th St,Los Angeles,CA,90023,2137,LOS ANGELES,34.025166,-118.21262
1559848,A Market And Tobacco,Convenience Store,1601 E Imperial Hwy,Los Angeles,CA,90059,2519,LOS ANGELES,33.929958,-118.24588
1553123,A-1 Market,Convenience Store,2435 W Temple St,Los Angeles,CA,90026,4817,LOS ANGELES,34.071987,-118.27303
242790,ABC MARKET,Convenience Store,2100 Workman St,Los Angeles,CA,90031,3035,LOS ANGELES,34.069725,-118.2141
1494006,ANSS Market,Convenience Store,105 W Century Blvd,Los Angeles,CA,90003,4674,LOS ANGELES,33.945889,-118.27428
1532363,Abes Mini Market,Convenience Store,4004 City Terrace Dr,Los Angeles,CA,90063,1204,LOS ANGELES,34.055481,-118.17886
1511312,Adair Market,Convenience Store,3600 Adair St,Los Angeles,CA,90011,2609,LOS ANGELES,34.013958,-118.26712
1529001,Aj Mini Market,Convenience Store,4054 S Vermont Ave,Los Angeles,CA,90037,1934,LOS ANGELES,34.009762,-118.29134
1559678,Aj's Market,Convenience Store,8804 S Vermont Ave,Los Angeles,CA,90044,4832,LOS ANGELES,33.957748,-118.29127
843735,Alex Grocery,Convenience Store,425 E 7th St,Los Angeles,CA,90014,2311,LOS ANGELES,34.041763,-118.24819
1615748,Ali Mini Market,Convenience Store,4529 S Vermont Ave,Los Angeles,CA,90037,2904,LOS ANGELES,34.001801,-118.29179
1289457,Alipapa Mini Market,Convenience Store,910 N Vermont Ave,Los Angeles,CA,90029,3519,LOS ANGELES,34.088047,-118.29168
1517348,Almita Minimarket,Convenience Store,4611 Avalon Blvd,Los Angeles,CA,90011,5453,LOS ANGELES,34.001331,-118.26552
1269974,Aloha Deli Market,Convenience Store,2404 S Vermont Ave,Los Angeles,CA,90007,1660,LOS ANGELES,34.03421,-118.29151
1298969,Alvarado Mini Mart,Convenience Store,2026 W 3rd St,Los Angeles,CA,90057,2318,LOS ANGELES,34.062618,-118.27246
1074653,Alvarez Market,Convenience Store,4737 E Olympic Blvd,Los Angeles,CA,90022,3715,LOS ANGELES,34.018078,-118.16682
1276816,Amazing Ted's Market,Convenience Store,1611 James M Wood Blvd,Los Angeles,CA,90015,1005,LOS ANGELES,34.050976,-118.27341
1594006,Amer Market,Convenience Store,306 W Florence Ave,Los Angeles,CA,90003,1809,LOS ANGELES,33.974434,-118.27869
1567711,Amigos Market,Convenience Store,2607 W Temple St,Los Angeles,CA,90026,4821,LOS ANGELES,34.072685,-118.27513
1137680,Amigos Market 1,Convenience Store,1642 Firestone Blvd,Los Angeles,CA,90001,3950,LOS ANGELES,33.959808,-118.24468
1266992,Ana's Market,Convenience Store,6601 S Main St,Los Angeles,CA,90003,1529,LOS ANGELES,33.9795,-118.27396
1416707,Anb Mini Market 1,Convenience Store,417 E 7th St,Los Angeles,CA,90014,2311,LOS ANGELES,34.041824,-118.24776
1503656,Andrea's Water & Mini Market,Convenience Store,3115 Wabash Ave,Los Angeles,CA,90063,2719,LOS ANGELES,34.048855,-118.19381
1590602,Andrews Azteca Market 0,Convenience Store,4031 S Main St,Los Angeles,CA,90037,1021,LOS ANGELES,34.010235,-118.27423
936767,Angeles Market,Convenience Store,1839 W 6th St,Los Angeles,CA,90057,3101,LOS ANGELES,34.058598,-118.27193
1211426,Angelica's Market,Convenience Store,8902 Avalon Blvd,Los Angeles,CA,90003,3810,LOS ANGELES,33.955421,-118.26511
1163392,Angies Mini Market,Convenience Store,647 W Florence Ave,Los Angeles,CA,90044,6159,LOS ANGELES,33.974895,-118.28506
1402662,Anita's Market,Convenience Store,3807 E Cesar E Chavez Ave,Los Angeles,CA,90063,1804,LOS ANGELES,34.040703,-118.18427
1331102,Anita's Mini Market,Convenience Store,11228 Wilmington Ave,Los Angeles,CA,90059,1246,LOS ANGELES,33.932617,-118.23903
1186174,Anthony's Mini Market,Convenience Store,5600 S San Pedro St,Los Angeles,CA,90011,5136,LOS ANGELES,33.991463,-118.2701
378611,Apulo Market,Convenience Store,2612 W 8th St,Los Angeles,CA,90057,3810,LOS ANGELES,34.057304,-118.28339
1607254,Aranda Mini Market ,Convenience Store,1575 E Florence Ave,Los Angeles,CA,90001,2555,LOS ANGELES,33.974937,-118.24565
798770,Arlington Community Market,Convenience Store,3798 Arlington Ave,Los Angeles,CA,90018,4367,LOS ANGELES,34.018501,-118.31801
1279532,Ashley Mini Market & 99 cents,Convenience Store,4314 Ascot Ave,Los Angeles,CA,90011,3808,LOS ANGELES,34.005375,-118.2498
1201334,Avalon's Best Mini Market,Convenience Store,11022 Avalon Blvd,Los Angeles,CA,90061,3010,LOS ANGELES,33.93491,-118.26516
950370,B & W Market,Convenience Store,4800 S Vermont Ave,Los Angeles,CA,90037,2930,LOS ANGELES,33.999439,-118.29151
1580956,B&B Market ,Convenience Store,787 E 54th St,Los Angeles,CA,90011,4635,LOS ANGELES,33.993511,-118.26098
558702,B&B Mini Mart,Convenience Store,4140 Crenshaw Blvd,Los Angeles,CA,90008,2502,LOS ANGELES,34.008652,-118.33507
1408002,Baba's Mini Market,Convenience Store,555 S San Pedro St,Los Angeles,CA,90013,2101,LOS ANGELES,34.042862,-118.24503
1598034,Barsi Market,Convenience Store,9821 S Normandie Ave,Los Angeles,CA,90044,1835,LOS ANGELES,33.946102,-118.30052
1554188,Barua Market ,Convenience Store,1507 W 24th St,Los Angeles,CA,90007,1501,LOS ANGELES,34.034676,-118.29473
1363997,Bc Market,Convenience Store,663 N Heliotrope Dr,Los Angeles,CA,90004,2107,LOS ANGELES,34.083279,-118.29533
1467025,Bens Market,Convenience Store,7086 E Gage Ave,Los Angeles,CA,90040,3744,LOS ANGELES,33.973179,-118.12949
1557435,Betaza Minimarket,Convenience Store,2601 W Pico Blvd,Los Angeles,CA,90006,3901,LOS ANGELES,34.047508,-118.29493
1309280,Bill's Market,Convenience Store,2800 Pasadena Ave,Los Angeles,CA,90031,2001,LOS ANGELES,34.079479,-118.21474
1560686,Bina Market,Convenience Store,904 1/2 N Western Ave,Los Angeles,CA,90029,3216,LOS ANGELES,34.086548,-118.30885
1205580,Bob's Market,Convenience Store,1234 Bellevue Ave,Los Angeles,CA,90026,5163,LOS ANGELES,34.06768,-118.25195
378134,Boone's Market,Convenience Store,4101 Chevy Chase Dr,Los Angeles,CA,90039,1223,LOS ANGELES,34.133427,-118.26884
1256871,Boru's Market,Convenience Store,5957 S San Pedro St,Los Angeles,CA,90003,1339,LOS ANGELES,33.98579,-118.26962
1483053,Broadway Mini Market,Convenience Store,4703 S Broadway,Los Angeles,CA,90037,3244,LOS ANGELES,34.00061,-118.27871
1475086,Bry's Mini Market,Convenience Store,1958 E 103rd St,Los Angeles,CA,90002,3124,LOS ANGELES,33.942989,-118.23763
323148,C & C MARKET INC,Convenience Store,1106 E 7th St,Los Angeles,CA,90021,1504,LOS ANGELES,34.037968,-118.243
1309197,C & C Market,Convenience Store,3300 E 8th St,Los Angeles,CA,90023,2904,LOS ANGELES,34.022449,-118.20683
624668,CENTRO LATINO MARKET,Convenience Store,4512 S Hoover St,Los Angeles,CA,90037,3047,LOS ANGELES,34.00219,-118.28712
258763,CONCHITA MARKET,Convenience Store,3432 N Broadway,Los Angeles,CA,90031,2832,LOS ANGELES,34.073784,-118.20409
448535,CRENSHAW MINI MARKET,Convenience Store,6431 Crenshaw Blvd,Los Angeles,CA,90043,3951,LOS ANGELES,33.980988,-118.33094
1229270,Castano's Mini Market 1,Convenience Store,5979 S Broadway,Los Angeles,CA,90003,1144,LOS ANGELES,33.985275,-118.27866
1505267,Castillo's Market,Convenience Store,4828 S Figueroa St,Los Angeles,CA,90037,3342,LOS ANGELES,33.998455,-118.28237
1600554,Cerveceria Mini Market Inc,Convenience Store,1601 W 12th St,Los Angeles,CA,90015,1903,LOS ANGELES,34.046444,-118.27608
972959,Chapman Market,Convenience Store,221 W 8th St,Los Angeles,CA,90014,3209,LOS ANGELES,34.043259,-118.25388
1205395,Charle's Mini Market & Party Rental,Convenience Store,1854 W Washington Blvd,Los Angeles,CA,90007,1152,LOS ANGELES,34.039974,-118.29905
1575897,Choi's Market,Convenience Store,1828 N Broadway,Los Angeles,CA,90031,2525,LOS ANGELES,34.071861,-118.22131
1240557,Cimarron Market,Convenience Store,2679 Cimarron St,Los Angeles,CA,90018,2528,LOS ANGELES,34.031033,-118.31519
1373982,Cina Market 05,Convenience Store,2801 N Main St,Los Angeles,CA,90031,3322,LOS ANGELES,34.066036,-118.21269
1578347,Cloud Market And Smoke Shop 17,Convenience Store,560 S Los Angeles St,Los Angeles,CA,90013,1589,LOS ANGELES,34.044552,-118.24809
787413,Colden Market,Convenience Store,9601 S Figueroa St,Los Angeles,CA,90003,3928,LOS ANGELES,33.94907,-118.28273
400412,Coronado Meat Market,Convenience Store,4228 Avalon Blvd,Los Angeles,CA,90011,5623,LOS ANGELES,34.006733,-118.26504
1606480,Crystal Market,Convenience Store,216 Glendale Blvd,Los Angeles,CA,90026,5516,LOS ANGELES,34.06522,-118.25991
1400181,D & E Food Market,Convenience Store,1451 W Washington Blvd,Los Angeles,CA,90007,1237,LOS ANGELES,34.040051,-118.28793
1189524,D'bongo Party Supplies Mini Market,Convenience Store,1925 W Temple St,Los Angeles,CA,90026,4971,LOS ANGELES,34.069939,-118.26589
1577255,Dafney Mini Marts,Convenience Store,9317 Avalon Blvd,Los Angeles,CA,90003,3836,LOS ANGELES,33.951275,-118.26539
1237278,Dani  Mini Market,Convenience Store,5024 S Vermont Ave,Los Angeles,CA,90037,2908,LOS ANGELES,33.997108,-118.2915
969254,Dannys Market,Convenience Store,2730 Wabash Ave,Los Angeles,CA,90033,2603,LOS ANGELES,34.050915,-118.19905
1346023,Day N Nite Mini Market & Grocery,Convenience Store,5101 Santa Monica Blvd,Los Angeles,CA,90029,2480,LOS ANGELES,34.090851,-118.30077
580843,Diana's Mini Market,Convenience Store,5509 Compton Ave,Los Angeles,CA,90011,4941,LOS ANGELES,33.992836,-118.24796
1437038,Dino Mart,Convenience Store,2164 Nadeau St,Los Angeles,CA,90001,3506,LOS ANGELES,33.967274,-118.23334
1425690,Don Cangrejo Market,Convenience Store,3444 W 8th St,Los Angeles,CA,90005,2516,LOS ANGELES,34.057545,-118.30464
1557439,Dream Market,Convenience Store,4086 Crenshaw Blvd,Los Angeles,CA,90008,2515,LOS ANGELES,34.009857,-118.33485
1346701,Duvi Market,Convenience Store,501 S la Verne Ave,Los Angeles,CA,90022,1905,LOS ANGELES,34.028061,-118.16023
1157247,E J Mini Market,Convenience Store,4600 S Central Ave,Los Angeles,CA,90011,5455,LOS ANGELES,34.001907,-118.25625
1488071,E Market,Convenience Store,1601 E Imperial Hwy,Los Angeles,CA,90059,    ,LOS ANGELES,33.929966,-118.24589
1600000,E Market 6,Convenience Store,10714 S Western Ave,Los Angeles,CA,90047,4464,LOS ANGELES,33.938644,-118.30853
1614013,E Market 7,Convenience Store,417 W El Segundo Blvd,Los Angeles,CA,90061,1151,LOS ANGELES,33.916821,-118.28186
1410524,E&h 98c Bargain Market,Convenience Store,238 E El Segundo Blvd,Los Angeles,CA,90061,2357,LOS ANGELES,33.916039,-118.26995
1602515,Earth Mart,Convenience Store,564 S Main St,Los Angeles,CA,90013,1422,LOS ANGELES,34.045055,-118.24924
1431871,East Vernon Market,Convenience Store,1301 E Vernon Ave,Los Angeles,CA,90011,3722,LOS ANGELES,34.004047,-118.25199
1381020,Easy Mart,Convenience Store,520 S Occidental Blvd,Los Angeles,CA,90057,1502,LOS ANGELES,34.064243,-118.28403
1268589,Echo Park Market,Convenience Store,1940 Echo Park Ave,Los Angeles,CA,90026,1847,LOS ANGELES,34.087029,-118.2507
